; Bank 0 - World Map Tiles
; obj_domain, min_value, max_value, bmp_width, bmp_height, generator type, end type, is_4bytes, obj_descript | enemy_handle_x enemy_handle_y, enemy_handle_x2, <obj_design[]>
0, 0x00, 0x00, 1, 1, SINGLE_BLOCK      , UNIFORM         , 3byte, White Mario Finished Stage, <$00>
6, 0xF0, 0xFF, 1, 1, SINGLE_BLOCK      , UNIFORM         , 3byte, MSG_CRASH, <$91>
; obj_domain, min_value, max_value, bmp_width, bmp_height, generator type, end type, is_4bytes, obj_descript | enemy_handle_x enemy_handle_y, enemy_handle_x2, <obj_design[]>
7, 0x00, 0x00, 1, 1, SINGLE_BLOCK      , UNIFORM         , 3byte, MSG_POINTER, <$96>
7, 0x01, 0x01, 1, 1, SINGLE_BLOCK      , UNIFORM         , 3byte, MSG_POINTER, <$96>
7, 0x02, 0x02, 1, 1, SINGLE_BLOCK      , UNIFORM         , 3byte, MSG_POINTER, <$96>
7, 0x03, 0x03, 1, 1, SINGLE_BLOCK      , UNIFORM         , 3byte, MSG_POINTER, <$96>
7, 0x04, 0x04, 1, 1, SINGLE_BLOCK      , UNIFORM         , 3byte, MSG_POINTER, <$96>
7, 0x05, 0x05, 1, 1, SINGLE_BLOCK      , UNIFORM         , 3byte, MSG_POINTER, <$96>
7, 0x06, 0x06, 1, 1, SINGLE_BLOCK      , UNIFORM         , 3byte, MSG_POINTER, <$96>
7, 0x07, 0x07, 1, 1, SINGLE_BLOCK      , UNIFORM         , 3byte, MSG_POINTER, <$96>
7, 0x08, 0x08, 1, 1, SINGLE_BLOCK      , UNIFORM         , 3byte, MSG_POINTER, <$96>
7, 0x09, 0x09, 1, 1, SINGLE_BLOCK      , UNIFORM         , 3byte, MSG_POINTER, <$96>
7, 0x0A, 0x0A, 1, 1, SINGLE_BLOCK      , UNIFORM         , 3byte, MSG_POINTER, <$96>
7, 0x0B, 0x0B, 1, 1, SINGLE_BLOCK      , UNIFORM         , 3byte, MSG_POINTER, <$96>
7, 0x0C, 0x0C, 1, 1, SINGLE_BLOCK      , UNIFORM         , 3byte, MSG_POINTER, <$96>
7, 0x0D, 0x0D, 1, 1, SINGLE_BLOCK      , UNIFORM         , 3byte, MSG_POINTER, <$96>
7, 0x0E, 0x0E, 1, 1, SINGLE_BLOCK      , UNIFORM         , 3byte, MSG_POINTER, <$96>
7, 0x0F, 0x0F, 1, 1, SINGLE_BLOCK      , UNIFORM         , 3byte, MSG_POINTER, <$96>
7, 0x10, 0x1F, 1, 1, SINGLE_BLOCK      , UNIFORM         , 3byte, MSG_POINTER, <$96>
7, 0x20, 0x2F, 1, 1, SINGLE_BLOCK      , UNIFORM         , 3byte, MSG_POINTER, <$96>
7, 0x30, 0x3F, 1, 1, SINGLE_BLOCK      , UNIFORM         , 3byte, MSG_POINTER, <$96>
7, 0x40, 0x4F, 1, 1, SINGLE_BLOCK      , UNIFORM         , 3byte, MSG_POINTER, <$96>
7, 0x50, 0x5F, 1, 1, SINGLE_BLOCK      , UNIFORM         , 3byte, MSG_POINTER, <$96>
7, 0x60, 0x6F, 1, 1, SINGLE_BLOCK      , UNIFORM         , 3byte, MSG_POINTER, <$96>
7, 0x70, 0x7F, 1, 1, SINGLE_BLOCK      , UNIFORM         , 3byte, MSG_POINTER, <$96>
7, 0x80, 0x8F, 1, 1, SINGLE_BLOCK      , UNIFORM         , 3byte, MSG_POINTER, <$96>
7, 0x90, 0x9F, 1, 1, SINGLE_BLOCK      , UNIFORM         , 3byte, MSG_POINTER, <$96>
7, 0xA0, 0xAF, 1, 1, SINGLE_BLOCK      , UNIFORM         , 3byte, MSG_POINTER, <$96>
7, 0xB0, 0xBF, 1, 1, SINGLE_BLOCK      , UNIFORM         , 3byte, MSG_POINTER, <$96>
7, 0xC0, 0xCF, 1, 1, SINGLE_BLOCK      , UNIFORM         , 3byte, MSG_POINTER, <$96>
7, 0xD0, 0xDF, 1, 1, SINGLE_BLOCK      , UNIFORM         , 3byte, MSG_POINTER, <$96>
7, 0xE0, 0xEF, 1, 1, SINGLE_BLOCK      , UNIFORM         , 3byte, MSG_POINTER, <$96>
7, 0xF0, 0xFF, 1, 1, SINGLE_BLOCK      , UNIFORM         , 3byte, MSG_POINTER, <$96>

; Bank 5 - Piranha Plant Object Set
0, 0x00, 0x00, 1, 1, SINGLE_BLOCK      , UNIFORM         , 3byte, Piranha Plant Muncher A, <$C0>
0, 0x01, 0x01, 1, 1, SINGLE_BLOCK      , UNIFORM         , 3byte, Piranha Plant Muncher B, <$C0>
0, 0x02, 0x02, 1, 1, SINGLE_BLOCK      , UNIFORM         , 3byte, Weird, <$94>
0, 0x03, 0x03, 1, 1, SINGLE_BLOCK      , UNIFORM         , 3byte, Weird, <$94>
0, 0x04, 0x04, 1, 1, SINGLE_BLOCK      , UNIFORM         , 3byte, MSG_NOTHING, <$92>
0, 0x05, 0x05, 7, 4, PYRAMID_TO_GROUND , UNIFORM         , 3byte, Background Mountain, <$03, $8A, $8B, $8B, $8C, $03>
0, 0x06, 0x06, 1, 1, SINGLE_BLOCK      , UNIFORM         , 3byte, Weird, <$94>
0, 0x07, 0x07, 1, 1, SINGLE_BLOCK      , UNIFORM         , 3byte, Weird, <$94>
0, 0x08, 0x08, 1, 1, SINGLE_BLOCK      , UNIFORM         , 3byte, MSG_NOTHING, <$92>
0, 0x09, 0x09, 1, 1, SINGLE_BLOCK      , UNIFORM         , 3byte, MSG_NOTHING, <$92>
0, 0x0A, 0x0A, 1, 1, SINGLE_BLOCK      , UNIFORM         , 3byte, MSG_NOTHING, <$92>
0, 0x0B, 0x0B, 1, 1, SINGLE_BLOCK      , UNIFORM         , 3byte, MSG_NOTHING, <$92>
0, 0x0C, 0x0C, 1, 1, SINGLE_BLOCK      , UNIFORM         , 3byte, MSG_NOTHING, <$92>
0, 0x0D, 0x0D, 1, 1, SINGLE_BLOCK      , UNIFORM         , 3byte, MSG_NOTHING, <$92>
0, 0x0E, 0x0E, 1, 1, SINGLE_BLOCK      , UNIFORM         , 3byte, MSG_NOTHING, <$92>
0, 0x0F, 0x0F, 1, 1, SINGLE_BLOCK      , UNIFORM         , 3byte, MSG_NOTHING, <$92>
0, 0x10, 0x1F, 2, 2, HORIZONTAL        , UNIFORM         , 3byte, Giant cloud platform, <$1F, $20, $02, $06>
0, 0x20, 0x2F, 2, 2, HORIZONTAL        , UNIFORM         , 3byte, Giant bricks, <$47, $48, $49, $4A>
0, 0x30, 0x3F, 2, 2, HORIZONTAL        , UNIFORM         , 3byte, Giant '?' blocks with coins, <$4B, $4C, $4D, $4E>
0, 0x40, 0x4F, 2, 2, HORIZONTAL        , UNIFORM         , 3byte, Giant '?' blocks with leafs, <$4B, $4C, $4D, $4E>
0, 0x50, 0x5F, 2, 2, HORIZONTAL        , UNIFORM         , 3byte, Giant Wooden Blocks, <$4F, $50, $51, $52>
0, 0x60, 0x6F, 2, 2, HORIZONTAL        , UNIFORM         , 3byte, Giant Metal Blocks, <$53, $54, $55, $56>
0, 0x70, 0x7F, 2, 2, HORIZONTAL        , UNIFORM         , 3byte, Giant Ground, <$58, $58, $59, $5A>
0, 0x80, 0x8F, 3, 3, VERTICAL          , TOP_OR_LEFT     , 3byte, Giant Downward Pipe, <$A4, $A5, $A6, $A7, $A8, $A9, $AA, $AB, $AC>
0, 0x90, 0x9F, 2, 2, VERTICAL          , UNIFORM         , 3byte, Giant Underwater Coral, <$F4, $F5, $F6, $F7>
0, 0xA0, 0xAF, 1, 2, VERTICAL          , TOP_OR_LEFT     , 3byte, Piranha Plant Small Downward Pipe A, <$98, $99>
0, 0xB0, 0xBF, 1, 2, VERTICAL          , TOP_OR_LEFT     , 3byte, Piranha Plant Small Downward Pipe B, <$9A, $99>
0, 0xC0, 0xCF, 1, 1, SINGLE_BLOCK      , UNIFORM         , 3byte, Weird, <$94>
0, 0xD0, 0xDF, 1, 1, SINGLE_BLOCK      , UNIFORM         , 3byte, Weird, <$94>
0, 0xE0, 0xEF, 1, 1, SINGLE_BLOCK      , UNIFORM         , 4byte, Weird, <$94>
0, 0xF0, 0xFF, 1, 1, SINGLE_BLOCK      , UNIFORM         , 3byte, Weird, <$94>
; obj_domain, min_value, max_value, bmp_width, bmp_height, generator type, end type, is_4bytes, obj_descript | enemy_handle_x enemy_handle_y, enemy_handle_x2, <obj_design[]>
1, 0x00, 0x00, 1, 1, SINGLE_BLOCK      , UNIFORM         , 3byte, '?' with flower, <$60>
1, 0x01, 0x01, 1, 1, SINGLE_BLOCK      , UNIFORM         , 3byte, '?' with leaf, <$60>
1, 0x02, 0x02, 1, 1, SINGLE_BLOCK      , UNIFORM         , 3byte, '?' with star, <$60>
1, 0x03, 0x03, 1, 1, SINGLE_BLOCK      , UNIFORM         , 3byte, '?' with continuous star, <$60>
1, 0x04, 0x04, 1, 1, SINGLE_BLOCK      , UNIFORM         , 3byte, '?' with single coin, <$60>
1, 0x05, 0x05, 1, 1, SINGLE_BLOCK      , UNIFORM         , 3byte, Muncher, <$66>
1, 0x06, 0x06, 1, 1, SINGLE_BLOCK      , UNIFORM         , 3byte, Brick with Flower, <$67>
1, 0x07, 0x07, 1, 1, SINGLE_BLOCK      , UNIFORM         , 3byte, Brick with Leaf, <$67>
1, 0x08, 0x08, 1, 1, SINGLE_BLOCK      , UNIFORM         , 3byte, Brick with Star, <$67>
1, 0x09, 0x09, 1, 1, SINGLE_BLOCK      , UNIFORM         , 3byte, Brick with Continuous Star, <$67>
1, 0x0A, 0x0A, 1, 1, SINGLE_BLOCK      , UNIFORM         , 3byte, Brick with Multi-Coin, <$67>
1, 0x0B, 0x0B, 1, 1, SINGLE_BLOCK      , UNIFORM         , 3byte, Brick with 1-up, <$67>
1, 0x0C, 0x0C, 1, 1, SINGLE_BLOCK      , UNIFORM         , 3byte, Brick with Vine, <$67>
1, 0x0D, 0x0D, 1, 1, SINGLE_BLOCK      , UNIFORM         , 3byte, Brick with P-Switch, <$67>
1, 0x0E, 0x0E, 1, 1, SINGLE_BLOCK      , UNIFORM         , 3byte, Invisible Coin, <$67>
1, 0x0F, 0x0F, 1, 1, SINGLE_BLOCK      , UNIFORM         , 3byte, Invisible 1-up, <$67>
1, 0x10, 0x1F, 1, 1, HORIZONTAL        , UNIFORM         , 3byte, Bricks, <$67>
1, 0x20, 0x2F, 1, 1, HORIZONTAL        , UNIFORM         , 3byte, '?' blocks with single coins, <$60>
1, 0x30, 0x3F, 1, 1, HORIZONTAL        , UNIFORM         , 3byte, Bricks with single coins, <$67>
1, 0x40, 0x4F, 1, 1, HORIZONTAL        , UNIFORM         , 3byte, Wooden blocks, <$72>
1, 0x50, 0x5F, 1, 1, HORIZONTAL        , UNIFORM         , 3byte, Colored Note Blocks - movable four directions, <$BC>
1, 0x60, 0x6F, 1, 1, HORIZONTAL        , UNIFORM         , 3byte, Note Blocks - movable two directions, <$2E>
1, 0x70, 0x7F, 1, 1, HORIZONTAL        , UNIFORM         , 3byte, Wooden Blocks - movable, <$72>
1, 0x80, 0x8F, 1, 1, HORIZONTAL        , UNIFORM         , 3byte, Coins, <$40>
1, 0x90, 0x9F, 2, 2, VERTICAL          , TOP_OR_LEFT     , 3byte, Downward Pipe (CAN go down), <$AD, $AE, $BA, $BB>
1, 0xA0, 0xAF, 2, 2, VERTICAL          , TOP_OR_LEFT     , 3byte, Downward Pipe (CAN'T go down), <$AD, $AE, $BA, $BB>
1, 0xB0, 0xBF, 2, 2, VERTICAL          , TOP_OR_LEFT     , 3byte, Downward Pipe (CAN go down;; ignores pointers), <$AD, $AE, $BA, $BB>
1, 0xC0, 0xCF, 2, 2, VERTICAL          , BOTTOM_OR_RIGHT , 3byte, Upward Pipe (CAN go up), <$BA, $BB, $AD, $BE>
1, 0xD0, 0xDF, 2, 2, VERTICAL          , BOTTOM_OR_RIGHT , 3byte, Upward Pipe (CAN'T go up), <$BA, $BB, $AD, $AE>
1, 0xE0, 0xEF, 2, 2, HORIZONTAL        , TOP_OR_LEFT     , 3byte, Rightward Pipe (CAN go in), <$B7, $B8, $B5, $B9>
1, 0xF0, 0xFF, 2, 2, HORIZONTAL        , TOP_OR_LEFT     , 3byte, Rightward Pipe (CAN'T go in), <$B7, $B8, $B5, $B9>
; obj_domain, min_value, max_value, bmp_width, bmp_height, generator type, end type, is_4bytes, obj_descript | enemy_handle_x enemy_handle_y, enemy_handle_x2, <obj_design[]>
2, 0x00, 0x00, 1, 1, SINGLE_BLOCK      , UNIFORM         , 3byte, Invisible Note Block, <$2E>
2, 0x01, 0x01, 1, 1, SINGLE_BLOCK      , UNIFORM         , 3byte, Note Block with Flower, <$2E>
2, 0x02, 0x02, 1, 1, SINGLE_BLOCK      , UNIFORM         , 3byte, Note Block with Leaf, <$2E>
2, 0x03, 0x03, 1, 1, SINGLE_BLOCK      , UNIFORM         , 3byte, Note Block with Star, <$2E>
2, 0x04, 0x04, 1, 1, SINGLE_BLOCK      , UNIFORM         , 3byte, Wooden Block with Flower, <$72>
2, 0x05, 0x05, 1, 1, SINGLE_BLOCK      , UNIFORM         , 3byte, Wooden Block with Leaf, <$72>
2, 0x06, 0x06, 1, 1, SINGLE_BLOCK      , UNIFORM         , 3byte, Wooden Block with Star, <$72>
2, 0x07, 0x07, 1, 1, SINGLE_BLOCK      , UNIFORM         , 3byte, Red Invisible Note Block, <$71>
2, 0x08, 0x08, 1, 1, SINGLE_BLOCK      , UNIFORM         , 3byte, P-Switch, <$F2>
2, 0x09, 0x09, 2, 1, ENDING            , UNIFORM         , 3byte, Level Ending, <$6B, $6C>
2, 0x0A, 0x0A, 1, 1, SINGLE_BLOCK      , UNIFORM         , 3byte, MSG_CRASH, <$91>
2, 0x0B, 0x0B, 1, 1, SINGLE_BLOCK      , UNIFORM         , 3byte, MSG_CRASH, <$91>
2, 0x0C, 0x0C, 1, 1, SINGLE_BLOCK      , UNIFORM         , 3byte, MSG_CRASH, <$91>
2, 0x0D, 0x0D, 1, 1, SINGLE_BLOCK      , UNIFORM         , 3byte, MSG_CRASH, <$91>
2, 0x0E, 0x0E, 1, 1, SINGLE_BLOCK      , UNIFORM         , 3byte, MSG_CRASH, <$91>
2, 0x0F, 0x0F, 1, 1, SINGLE_BLOCK      , UNIFORM         , 3byte, MSG_CRASH, <$91>
2, 0x10, 0x1F, 2, 2, HORIZONTAL        , BOTTOM_OR_RIGHT , 3byte, Leftward Pipe (CAN go in), <$B8, $B7, $B9, $B5>
2, 0x20, 0x2F, 2, 2, HORIZONTAL        , BOTTOM_OR_RIGHT , 3byte, Leftward Pipe (CAN'T go in), <$B8, $B7, $B9, $B5>
2, 0x30, 0x3F, 1, 3, VERTICAL          , TOP_OR_LEFT     , 3byte, Bullet Bill Machine, <$76, $77, $78>
2, 0x40, 0x4F, 1, 2, HORIZONTAL        , UNIFORM         , 3byte, Bridge, <$04, $F1>
2, 0x50, 0x5F, 1, 1, HORIZONTAL        , UNIFORM         , 3byte, Silver Coins (appear when you hit a P-Switch), <$40>
2, 0x60, 0x6F, 1, 2, HORIZONTAL        , UNIFORM         , 4byte, Waterfall, <$E0, $E1>
2, 0x70, 0x7F, 1, 2, HORIZONTAL        , UNIFORM         , 4byte, Water (moves to left), <$DB, $DE>
2, 0x80, 0x8F, 1, 2, HORIZONTAL        , UNIFORM         , 4byte, Water (still), <$DC, $DE>
2, 0x90, 0x9F, 1, 2, HORIZONTAL        , UNIFORM         , 4byte, Water (moves to right), <$DD, $DE>
2, 0xA0, 0xAF, 1, 2, HORIZONTAL        , UNIFORM         , 4byte, Background used in Bowser's Castle, <$D8, $D9>
2, 0xB0, 0xBF, 1, 1, HORIZONTAL        , UNIFORM         , 4byte, Blue X-Blocks, <$F0>
2, 0xC0, 0xCF, 1, 2, HORIZONTAL        , UNIFORM         , 4byte, Weird Quicksand (doesn't act like it), <$7A, $7B>
2, 0xD0, 0xDF, 1, 2, HORIZONTAL        , UNIFORM         , 4byte, Weird Giant Bricks, <$49, $4A>
2, 0xE0, 0xEF, 1, 1, HORIZONTAL        , UNIFORM         , 3byte, White Turtle Bricks, <$32>
2, 0xF0, 0xFF, 2, 3, VERTICAL          , TWO_ENDS        , 3byte, Double-Ended VERTICAL          Pipe, <$AD, $AE, $BA, $BB, $AD, $AE>
; obj_domain, min_value, max_value, bmp_width, bmp_height, generator type, end type, is_4bytes, obj_descript | enemy_handle_x enemy_handle_y, enemy_handle_x2, <obj_design[]>
3, 0x00, 0x00, 1, 1, SINGLE_BLOCK      , UNIFORM         , 3byte, MSG_CRASH, <$91>
3, 0x01, 0x01, 1, 1, SINGLE_BLOCK      , UNIFORM         , 3byte, MSG_CRASH, <$91>
3, 0x02, 0x02, 1, 1, SINGLE_BLOCK      , UNIFORM         , 3byte, MSG_CRASH, <$91>
3, 0x03, 0x03, 1, 1, SINGLE_BLOCK      , UNIFORM         , 3byte, MSG_CRASH, <$91>
3, 0x04, 0x04, 1, 1, SINGLE_BLOCK      , UNIFORM         , 3byte, MSG_CRASH, <$91>
3, 0x05, 0x05, 1, 1, SINGLE_BLOCK      , UNIFORM         , 3byte, MSG_CRASH, <$91>
3, 0x06, 0x06, 1, 1, SINGLE_BLOCK      , UNIFORM         , 3byte, MSG_CRASH, <$91>
3, 0x07, 0x07, 1, 1, SINGLE_BLOCK      , UNIFORM         , 3byte, MSG_CRASH, <$91>
3, 0x08, 0x08, 1, 1, SINGLE_BLOCK      , UNIFORM         , 3byte, MSG_CRASH, <$91>
3, 0x09, 0x09, 1, 1, SINGLE_BLOCK      , UNIFORM         , 3byte, MSG_CRASH, <$91>
3, 0x0A, 0x0A, 1, 1, SINGLE_BLOCK      , UNIFORM         , 3byte, MSG_CRASH, <$91>
3, 0x0B, 0x0B, 1, 1, SINGLE_BLOCK      , UNIFORM         , 3byte, MSG_CRASH, <$91>
3, 0x0C, 0x0C, 1, 1, SINGLE_BLOCK      , UNIFORM         , 3byte, MSG_CRASH, <$91>
3, 0x0D, 0x0D, 1, 1, SINGLE_BLOCK      , UNIFORM         , 3byte, MSG_CRASH, <$91>
3, 0x0E, 0x0E, 1, 1, SINGLE_BLOCK      , UNIFORM         , 3byte, MSG_CRASH, <$91>
3, 0x0F, 0x0F, 1, 1, SINGLE_BLOCK      , UNIFORM         , 3byte, MSG_CRASH, <$91>
3, 0x10, 0x1F, 1, 1, SINGLE_BLOCK      , UNIFORM         , 4byte, Weird, <$94>
3, 0x20, 0x2F, 1, 1, SINGLE_BLOCK      , UNIFORM         , 4byte, Weird, <$94>
3, 0x30, 0x3F, 1, 2, HORIZONTAL        , UNIFORM         , 3byte, Horizontal no-ended pipe, <$B8, $B9>
3, 0x40, 0x4F, 1, 1, HORIZONTAL        , UNIFORM         , 4byte, Gap, <$03>
3, 0x50, 0x5F, 2, 2, VERTICAL          , BOTTOM_OR_RIGHT , 3byte, Upward Pipe to End of Level, <$BA, $BB, $AD, $AE>
3, 0x60, 0x6F, 2, 2, HORIZONTAL        , TOP_OR_LEFT     , 3byte, Rightward Pipe to End of Level, <$B7, $B8, $B5, $B9>
3, 0x70, 0x7F, 1, 2, HORIZONTAL        , UNIFORM         , 4byte, Lava, <$7A, $7B>
3, 0x80, 0x8F, 1, 1, SINGLE_BLOCK      , UNIFORM         , 3byte, MSG_NOTHING (SMAS only), <$92>
3, 0x90, 0x9F, 1, 1, SINGLE_BLOCK      , UNIFORM         , 3byte, MSG_CRASH, <$91>
3, 0xA0, 0xAF, 1, 1, SINGLE_BLOCK      , UNIFORM         , 3byte, MSG_CRASH, <$91>
3, 0xB0, 0xBF, 1, 1, SINGLE_BLOCK      , UNIFORM         , 3byte, MSG_CRASH, <$91>
3, 0xC0, 0xCF, 1, 1, SINGLE_BLOCK      , UNIFORM         , 3byte, MSG_CRASH, <$91>
3, 0xD0, 0xDF, 1, 1, SINGLE_BLOCK      , UNIFORM         , 3byte, MSG_CRASH, <$91>
3, 0xE0, 0xEF, 1, 1, SINGLE_BLOCK      , UNIFORM         , 3byte, MSG_CRASH, <$91>
3, 0xF0, 0xFF, 1, 1, SINGLE_BLOCK      , UNIFORM         , 3byte, MSG_CRASH, <$91>
; obj_domain, min_value, max_value, bmp_width, bmp_height, generator type, end type, is_4bytes, obj_descript | enemy_handle_x enemy_handle_y, enemy_handle_x2, <obj_design[]>
4, 0x00, 0x00, 1, 1, SINGLE_BLOCK      , UNIFORM         , 3byte, MSG_CRASH, <$91>
4, 0x01, 0x01, 1, 1, SINGLE_BLOCK      , UNIFORM         , 3byte, MSG_CRASH, <$91>
4, 0x02, 0x02, 1, 1, SINGLE_BLOCK      , UNIFORM         , 3byte, MSG_CRASH, <$91>
4, 0x03, 0x03, 1, 1, SINGLE_BLOCK      , UNIFORM         , 3byte, MSG_CRASH, <$91>
4, 0x04, 0x04, 1, 1, SINGLE_BLOCK      , UNIFORM         , 3byte, MSG_CRASH, <$91>
4, 0x05, 0x05, 1, 1, SINGLE_BLOCK      , UNIFORM         , 3byte, MSG_CRASH, <$91>
4, 0x06, 0x06, 1, 1, SINGLE_BLOCK      , UNIFORM         , 3byte, MSG_CRASH, <$91>
4, 0x07, 0x07, 1, 1, SINGLE_BLOCK      , UNIFORM         , 3byte, MSG_CRASH, <$91>
4, 0x08, 0x08, 1, 1, SINGLE_BLOCK      , UNIFORM         , 3byte, MSG_CRASH, <$91>
4, 0x09, 0x09, 1, 1, SINGLE_BLOCK      , UNIFORM         , 3byte, MSG_CRASH, <$91>
4, 0x0A, 0x0A, 1, 1, SINGLE_BLOCK      , UNIFORM         , 3byte, MSG_CRASH, <$91>
4, 0x0B, 0x0B, 1, 1, SINGLE_BLOCK      , UNIFORM         , 3byte, MSG_CRASH, <$91>
4, 0x0C, 0x0C, 1, 1, SINGLE_BLOCK      , UNIFORM         , 3byte, MSG_CRASH, <$91>
4, 0x0D, 0x0D, 1, 1, SINGLE_BLOCK      , UNIFORM         , 3byte, MSG_CRASH, <$91>
4, 0x0E, 0x0E, 1, 1, SINGLE_BLOCK      , UNIFORM         , 3byte, MSG_CRASH, <$91>
4, 0x0F, 0x0F, 1, 1, SINGLE_BLOCK      , UNIFORM         , 3byte, MSG_CRASH, <$91>
4, 0x10, 0x1F, 1, 1, SINGLE_BLOCK      , UNIFORM         , 3byte, MSG_CRASH, <$91>
4, 0x20, 0x2F, 1, 1, SINGLE_BLOCK      , UNIFORM         , 3byte, MSG_CRASH, <$91>
4, 0x30, 0x3F, 1, 1, SINGLE_BLOCK      , UNIFORM         , 3byte, MSG_CRASH, <$91>
4, 0x40, 0x4F, 1, 1, SINGLE_BLOCK      , UNIFORM         , 3byte, MSG_CRASH, <$91>
4, 0x50, 0x5F, 1, 1, SINGLE_BLOCK      , UNIFORM         , 3byte, MSG_CRASH, <$91>
4, 0x60, 0x6F, 1, 1, SINGLE_BLOCK      , UNIFORM         , 3byte, MSG_CRASH, <$91>
4, 0x70, 0x7F, 1, 1, SINGLE_BLOCK      , UNIFORM         , 3byte, MSG_CRASH, <$91>
4, 0x80, 0x8F, 1, 1, SINGLE_BLOCK      , UNIFORM         , 3byte, MSG_CRASH, <$91>
4, 0x90, 0x9F, 1, 1, SINGLE_BLOCK      , UNIFORM         , 3byte, MSG_CRASH, <$91>
4, 0xA0, 0xAF, 1, 1, SINGLE_BLOCK      , UNIFORM         , 3byte, MSG_CRASH, <$91>
4, 0xB0, 0xBF, 1, 1, SINGLE_BLOCK      , UNIFORM         , 3byte, MSG_CRASH, <$91>
4, 0xC0, 0xCF, 1, 1, SINGLE_BLOCK      , UNIFORM         , 3byte, MSG_CRASH, <$91>
4, 0xD0, 0xDF, 1, 1, SINGLE_BLOCK      , UNIFORM         , 3byte, MSG_CRASH, <$91>
4, 0xE0, 0xEF, 1, 1, SINGLE_BLOCK      , UNIFORM         , 3byte, MSG_CRASH, <$91>
4, 0xF0, 0xFF, 1, 1, SINGLE_BLOCK      , UNIFORM         , 3byte, MSG_CRASH, <$91>
; obj_domain, min_value, max_value, bmp_width, bmp_height, generator type, end type, is_4bytes, obj_descript | enemy_handle_x enemy_handle_y, enemy_handle_x2, <obj_design[]>
5, 0x00, 0x00, 1, 1, SINGLE_BLOCK      , UNIFORM         , 3byte, MSG_CRASH, <$91>
5, 0x01, 0x01, 1, 1, SINGLE_BLOCK      , UNIFORM         , 3byte, MSG_CRASH, <$91>
5, 0x02, 0x02, 1, 1, SINGLE_BLOCK      , UNIFORM         , 3byte, MSG_CRASH, <$91>
5, 0x03, 0x03, 1, 1, SINGLE_BLOCK      , UNIFORM         , 3byte, MSG_CRASH, <$91>
5, 0x04, 0x04, 1, 1, SINGLE_BLOCK      , UNIFORM         , 3byte, MSG_CRASH, <$91>
5, 0x05, 0x05, 1, 1, SINGLE_BLOCK      , UNIFORM         , 3byte, MSG_CRASH, <$91>
5, 0x06, 0x06, 1, 1, SINGLE_BLOCK      , UNIFORM         , 3byte, MSG_CRASH, <$91>
5, 0x07, 0x07, 1, 1, SINGLE_BLOCK      , UNIFORM         , 3byte, MSG_CRASH, <$91>
5, 0x08, 0x08, 1, 1, SINGLE_BLOCK      , UNIFORM         , 3byte, MSG_CRASH, <$91>
5, 0x09, 0x09, 1, 1, SINGLE_BLOCK      , UNIFORM         , 3byte, MSG_CRASH, <$91>
5, 0x0A, 0x0A, 1, 1, SINGLE_BLOCK      , UNIFORM         , 3byte, MSG_CRASH, <$91>
5, 0x0B, 0x0B, 1, 1, SINGLE_BLOCK      , UNIFORM         , 3byte, MSG_CRASH, <$91>
5, 0x0C, 0x0C, 1, 1, SINGLE_BLOCK      , UNIFORM         , 3byte, MSG_CRASH, <$91>
5, 0x0D, 0x0D, 1, 1, SINGLE_BLOCK      , UNIFORM         , 3byte, MSG_CRASH, <$91>
5, 0x0E, 0x0E, 1, 1, SINGLE_BLOCK      , UNIFORM         , 3byte, MSG_CRASH, <$91>
5, 0x0F, 0x0F, 1, 1, SINGLE_BLOCK      , UNIFORM         , 3byte, MSG_CRASH, <$91>
5, 0x10, 0x1F, 1, 1, SINGLE_BLOCK      , UNIFORM         , 3byte, MSG_CRASH, <$91>
5, 0x20, 0x2F, 1, 1, SINGLE_BLOCK      , UNIFORM         , 3byte, MSG_CRASH, <$91>
5, 0x30, 0x3F, 1, 1, SINGLE_BLOCK      , UNIFORM         , 3byte, MSG_CRASH, <$91>
5, 0x40, 0x4F, 1, 1, SINGLE_BLOCK      , UNIFORM         , 3byte, MSG_CRASH, <$91>
5, 0x50, 0x5F, 1, 1, SINGLE_BLOCK      , UNIFORM         , 3byte, MSG_CRASH, <$91>
5, 0x60, 0x6F, 1, 1, SINGLE_BLOCK      , UNIFORM         , 3byte, MSG_CRASH, <$91>
5, 0x70, 0x7F, 1, 1, SINGLE_BLOCK      , UNIFORM         , 3byte, MSG_CRASH, <$91>
5, 0x80, 0x8F, 1, 1, SINGLE_BLOCK      , UNIFORM         , 3byte, MSG_CRASH, <$91>
5, 0x90, 0x9F, 1, 1, SINGLE_BLOCK      , UNIFORM         , 3byte, MSG_CRASH, <$91>
5, 0xA0, 0xAF, 1, 1, SINGLE_BLOCK      , UNIFORM         , 3byte, MSG_CRASH, <$91>
5, 0xB0, 0xBF, 1, 1, SINGLE_BLOCK      , UNIFORM         , 3byte, MSG_CRASH, <$91>
5, 0xC0, 0xCF, 1, 1, SINGLE_BLOCK      , UNIFORM         , 3byte, MSG_CRASH, <$91>
5, 0xD0, 0xDF, 1, 1, SINGLE_BLOCK      , UNIFORM         , 3byte, MSG_CRASH, <$91>
5, 0xE0, 0xEF, 1, 1, SINGLE_BLOCK      , UNIFORM         , 3byte, MSG_CRASH, <$91>
5, 0xF0, 0xFF, 1, 1, SINGLE_BLOCK      , UNIFORM         , 3byte, MSG_CRASH, <$91>
